Code,County,State,code2,date,confirmed,deaths
48029,Bexar County,TX,48,7/28/2020,37984,480
48029,Bexar County,TX,48,7/29/2020,38930,521
48029,Bexar County,TX,48,7/30/2020,40253,545
48029,Bexar County,TX,48,7/31/2020,40803,578
48029,Bexar County,TX,48,8/1/2020,41138,611
48029,Bexar County,TX,48,8/2/2020,41138,611
48029,Bexar County,TX,48,8/3/2020,41138,622
48029,Bexar County,TX,48,8/4/2020,41274,646
48029,Bexar County,TX,48,8/5/2020,41614,673
48029,Bexar County,TX,48,8/6/2020,41939,705
48029,Bexar County,TX,48,8/7/2020,42299,739
48029,Bexar County,TX,48,8/8/2020,42531,773
48029,Bexar County,TX,48,8/9/2020,42783,782
48029,Bexar County,TX,48,8/10/2020,42959,784
48029,Bexar County,TX,48,8/11/2020,43164,806
48029,Bexar County,TX,48,8/12/2020,43455,826
48029,Bexar County,TX,48,8/13/2020,43763,850
48029,Bexar County,TX,48,8/14/2020,43823,865
48029,Bexar County,TX,48,8/15/2020,43993,887
48029,Bexar County,TX,48,8/16/2020,44052,892
48029,Bexar County,TX,48,8/17/2020,44122,892
48029,Bexar County,TX,48,8/18/2020,44265,913
48029,Bexar County,TX,48,8/19/2020,44265,935
48029,Bexar County,TX,48,8/20/2020,44456,957
48029,Bexar County,TX,48,8/21/2020,44642,981
48029,Bexar County,TX,48,8/22/2020,45156,992
48029,Bexar County,TX,48,8/23/2020,45255,998
48029,Bexar County,TX,48,8/24/2020,45364,998
48029,Bexar County,TX,48,8/25/2020,45488,1007
48029,Bexar County,TX,48,8/26/2020,45622,1026
48029,Bexar County,TX,48,8/27/2020,45811,1046
48029,Bexar County,TX,48,8/28/2020,46083,1062
48029,Bexar County,TX,48,8/29/2020,46291,1078
48029,Bexar County,TX,48,8/30/2020,46401,1086
48029,Bexar County,TX,48,8/31/2020,46441,1086
48029,Bexar County,TX,48,9/1/2020,46663,1101
48029,Bexar County,TX,48,9/2/2020,46913,1119
48029,Bexar County,TX,48,9/3/2020,47070,1136
48029,Bexar County,TX,48,9/4/2020,47184,1145
48029,Bexar County,TX,48,9/5/2020,47315,1159
48029,Bexar County,TX,48,9/6/2020,47543,1165
48029,Bexar County,TX,48,9/7/2020,47543,1166
48029,Bexar County,TX,48,9/8/2020,47736,1167
48029,Bexar County,TX,48,9/9/2020,47887,1172
48029,Bexar County,TX,48,9/10/2020,47956,1181
48029,Bexar County,TX,48,9/11/2020,48074,1191
48029,Bexar County,TX,48,9/12/2020,48198,1200
48029,Bexar County,TX,48,9/13/2020,49915,1204
48029,Bexar County,TX,48,9/14/2020,50016,1205
48029,Bexar County,TX,48,9/15/2020,50131,1215
48029,Bexar County,TX,48,9/16/2020,50284,1228
48029,Bexar County,TX,48,9/17/2020,50425,1233
48029,Bexar County,TX,48,9/18/2020,50587,1242
48029,Bexar County,TX,48,9/19/2020,50760,1244
48029,Bexar County,TX,48,9/20/2020,53341,1246
48029,Bexar County,TX,48,9/21/2020,53443,1248
48029,Bexar County,TX,48,9/22/2020,53639,1255
48029,Bexar County,TX,48,9/23/2020,53794,1264
48029,Bexar County,TX,48,9/24/2020,53971,1271
48029,Bexar County,TX,48,9/25/2020,54195,1279
48029,Bexar County,TX,48,9/26/2020,54295,1297
48029,Bexar County,TX,48,9/27/2020,57145,1297
48029,Bexar County,TX,48,9/28/2020,57208,1297
48029,Bexar County,TX,48,9/29/2020,57677,1303
48029,Bexar County,TX,48,9/30/2020,57832,1313
48029,Bexar County,TX,48,10/1/2020,57936,1318
48029,Bexar County,TX,48,10/2/2020,58039,1323
48029,Bexar County,TX,48,10/3/2020,58184,1329
48029,Bexar County,TX,48,10/4/2020,58678,1332
48029,Bexar County,TX,48,10/5/2020,58746,1332
48029,Bexar County,TX,48,10/6/2020,58939,1336
48029,Bexar County,TX,48,10/7/2020,59153,1339
48029,Bexar County,TX,48,10/8/2020,59323,1347
48029,Bexar County,TX,48,10/9/2020,59514,1356
48029,Bexar County,TX,48,10/10/2020,59594,1360
48029,Bexar County,TX,48,10/11/2020,59684,1360
48029,Bexar County,TX,48,10/12/2020,59730,1360
48029,Bexar County,TX,48,10/13/2020,59902,1361
48029,Bexar County,TX,48,10/14/2020,60034,1366
48029,Bexar County,TX,48,10/15/2020,60258,1370
48029,Bexar County,TX,48,10/16/2020,60442,1376
48029,Bexar County,TX,48,10/17/2020,60629,1379
48029,Bexar County,TX,48,10/18/2020,63328,1381
48029,Bexar County,TX,48,10/19/2020,63426,1381
48029,Bexar County,TX,48,10/20/2020,63594,1383
48029,Bexar County,TX,48,10/21/2020,63807,1385
48029,Bexar County,TX,48,10/22/2020,64014,1386
48029,Bexar County,TX,48,10/23/2020,64261,1390
48029,Bexar County,TX,48,10/24/2020,64476,1392
48029,Bexar County,TX,48,10/25/2020,64616,1394
48029,Bexar County,TX,48,10/26/2020,64767,1394
48029,Bexar County,TX,48,10/27/2020,64941,1402
48029,Bexar County,TX,48,10/28/2020,65222,1407
48029,Bexar County,TX,48,10/29/2020,65423,1409
48029,Bexar County,TX,48,10/30/2020,65600,1410
48029,Bexar County,TX,48,10/31/2020,65873,1412
48029,Bexar County,TX,48,11/1/2020,66064,1414
48029,Bexar County,TX,48,11/2/2020,66231,1414
48029,Bexar County,TX,48,11/3/2020,66529,1415
48029,Bexar County,TX,48,11/4/2020,66714,1422
48029,Bexar County,TX,48,11/5/2020,66909,1424
48029,Bexar County,TX,48,11/6/2020,67127,1425
48029,Bexar County,TX,48,11/7/2020,67365,1427
48029,Bexar County,TX,48,11/8/2020,67627,1429
48029,Bexar County,TX,48,11/9/2020,68044,1429
48029,Bexar County,TX,48,11/10/2020,68376,1433
48029,Bexar County,TX,48,11/11/2020,68376,1438
48029,Bexar County,TX,48,11/12/2020,68713,1444
48029,Bexar County,TX,48,11/13/2020,69404,1447
48029,Bexar County,TX,48,11/14/2020,69793,1449
48029,Bexar County,TX,48,11/15/2020,70042,1451
48029,Bexar County,TX,48,11/16/2020,70236,1451
48029,Bexar County,TX,48,11/17/2020,70528,1453
48029,Bexar County,TX,48,11/18/2020,70894,1458
48029,Bexar County,TX,48,11/19/2020,71377,1465
48029,Bexar County,TX,48,11/20/2020,72313,1468
48029,Bexar County,TX,48,11/21/2020,72805,1468
48029,Bexar County,TX,48,11/22/2020,73882,1476
48029,Bexar County,TX,48,11/23/2020,74591,1476
48029,Bexar County,TX,48,11/24/2020,75718,1480
48029,Bexar County,TX,48,11/25/2020,76750,1486
48029,Bexar County,TX,48,11/26/2020,76750,1489
48029,Bexar County,TX,48,11/27/2020,76750,1492
48029,Bexar County,TX,48,11/28/2020,78411,1494
48029,Bexar County,TX,48,11/29/2020,80057,1496
48029,Bexar County,TX,48,11/30/2020,81174,1498
48029,Bexar County,TX,48,12/1/2020,81626,1502
48029,Bexar County,TX,48,12/2/2020,83125,1512
48029,Bexar County,TX,48,12/3/2020,83885,1516
48029,Bexar County,TX,48,12/4/2020,85201,1525
48029,Bexar County,TX,48,12/5/2020,85895,1536
48029,Bexar County,TX,48,12/6/2020,86986,1537
48029,Bexar County,TX,48,12/7/2020,88196,1538
48029,Bexar County,TX,48,12/8/2020,89490,1544
48029,Bexar County,TX,48,12/9/2020,90220,1552
48029,Bexar County,TX,48,12/10/2020,91394,1561
48029,Bexar County,TX,48,12/11/2020,92484,1568
48029,Bexar County,TX,48,12/12/2020,93476,1574
48029,Bexar County,TX,48,12/13/2020,94182,1577
48029,Bexar County,TX,48,12/14/2020,94781,1577
48029,Bexar County,TX,48,12/15/2020,96140,1582
48029,Bexar County,TX,48,12/16/2020,96140,1591
48029,Bexar County,TX,48,12/17/2020,97536,1600
48029,Bexar County,TX,48,12/18/2020,100078,1600
48029,Bexar County,TX,48,12/19/2020,100822,1600
48029,Bexar County,TX,48,12/20/2020,102164,1600
48029,Bexar County,TX,48,12/21/2020,102164,1600
48029,Bexar County,TX,48,12/22/2020,103447,1652
48029,Bexar County,TX,48,12/23/2020,125348,1652
48029,Bexar County,TX,48,12/24/2020,125649,1666
48029,Bexar County,TX,48,12/25/2020,106793,1684
48029,Bexar County,TX,48,12/26/2020,106793,1685
48029,Bexar County,TX,48,12/27/2020,112218,1689
48029,Bexar County,TX,48,12/28/2020,112261,1689
48029,Bexar County,TX,48,12/29/2020,114362,1699
48029,Bexar County,TX,48,12/30/2020,115685,1709
48029,Bexar County,TX,48,12/31/2020,115685,1726
48029,Bexar County,TX,48,1/1/2021,115685,1739
48029,Bexar County,TX,48,1/2/2021,119355,1743
48029,Bexar County,TX,48,1/3/2021,121591,1745
48029,Bexar County,TX,48,1/4/2021,122648,1747
48029,Bexar County,TX,48,1/5/2021,124800,1758
48029,Bexar County,TX,48,1/6/2021,126897,1778
48029,Bexar County,TX,48,1/7/2021,128067,1799
48029,Bexar County,TX,48,1/8/2021,129146,1799
48029,Bexar County,TX,48,1/9/2021,130447,1844
48029,Bexar County,TX,48,1/10/2021,133519,1859
48029,Bexar County,TX,48,1/11/2021,135104,1862
48029,Bexar County,TX,48,1/12/2021,137407,1884
48029,Bexar County,TX,48,1/13/2021,138785,1912
48029,Bexar County,TX,48,1/14/2021,140614,1942
48029,Bexar County,TX,48,1/15/2021,143503,1970
48029,Bexar County,TX,48,1/16/2021,146343,2008
48029,Bexar County,TX,48,1/17/2021,148555,2019
48029,Bexar County,TX,48,1/18/2021,149836,2020
48029,Bexar County,TX,48,1/19/2021,152231,2040
48029,Bexar County,TX,48,1/20/2021,153081,2067
48029,Bexar County,TX,48,1/21/2021,155588,2090
48029,Bexar County,TX,48,1/22/2021,157835,2123
48029,Bexar County,TX,48,1/23/2021,159519,2144
48029,Bexar County,TX,48,1/24/2021,160026,2153
48029,Bexar County,TX,48,1/25/2021,162108,2161
